availability,category,num_reviews,price_excl_tax,price_incl_tax,product_type,star_rating,tax,title,url
8,Young Adult,0,36.39,36.39,Books,5,0.0,My Life Next Door (My Life Next Door ),https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html
8,Poetry,0,53.64,53.64,Books,5,0.0,Out of Print: City Lights Spotlight No. 14,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html
8,Music,0,31.19,31.19,Books,4,0.0,Please Kill Me: The Uncensored Oral History of Punk,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
8,Nonfiction,0,21.82,21.82,Books,3,0.0,Rising Strong,https://books.toscrape.com/catalogue/rising-strong_539/index.html
8,Philosophy,0,54.21,54.21,Books,1,0.0,Proofs of God: Classical Arguments from Tertullian to Barth,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
7,Childrens,0,35.96,35.96,Books,4,0.0,The Whale,https://books.toscrape.com/catalogue/the-whale_501/index.html
7,Default,0,34.72,34.72,Books,1,0.0,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html
7,Travel,0,37.33,37.33,Books,3,0.0,Under the Tuscan Sun,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html
7,Humor,0,25.55,25.55,Books,1,0.0,Toddlers Are A**holes: It's Not Your Fault,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html
7,Spirituality,0,46.33,46.33,Books,2,0.0,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html
7,Mystery,0,25.37,25.37,Books,5,0.0,What Happened on Beale Street (Secrets of the South Mysteries #2),https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html
7,Self Help,0,12.08,12.08,Books,3,0.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html
7,Default,0,22.14,22.14,Books,2,0.0,Wildlife of New York: A Five-Borough Coloring Book,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html
8,History,0,44.48,44.48,Books,5,0.0,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html
8,Nonfiction,0,13.2,13.2,Books,3,0.0,"A Murder Over a Girl: Justice, Gender, Junior High",https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html
8,Food and Drink,0,53.63,53.63,Books,2,0.0,32 Yolks,https://books.toscrape.com/catalogue/32-yolks_510/index.html
8,Nonfiction,0,55.06,55.06,Books,4,0.0,Being Mortal: Medicine and What Matters in the End,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html
8,Nonfiction,0,56.91,56.91,Books,4,0.0,Between the World and Me,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html
8,Nonfiction,0,19.22,19.22,Books,2,0.0,Brazen: The Courage to Find the You That's Been Hiding,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html
8,History,0,11.45,11.45,Books,3,0.0,Brilliant Beacons: A History of the American Lighthouse,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html
8,Default,0,37.51,37.51,Books,4,0.0,Death by Leisure: A Cautionary Tale,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html
8,Science,0,28.41,28.41,Books,1,0.0,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html
7,Childrens,0,32.38,32.38,Books,1,0.0,Playing from the Heart,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html
7,Childrens,0,34.41,34.41,Books,2,0.0,Raymie Nightingale,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html
7,Business,0,51.74,51.74,Books,1,0.0,"Rich Dad, Poor Dad",https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html
7,Childrens,0,52.87,52.87,Books,3,0.0,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html
7,Fiction,0,40.2,40.2,Books,4,0.0,Sister Dear,https://books.toscrape.com/catalogue/sister-dear_485/index.html
7,Romance,0,20.9,20.9,Books,3,0.0,"Sit, Stay, Love",https://books.toscrape.com/catalogue/sit-stay-love_486/index.html
7,Default,0,20.9,20.9,Books,2,0.0,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html
7,Add a comment,0,20.12,20.12,Books,5,0.0,Team of Rivals: The Political Genius of Abraham Lincoln,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html
7,Default,0,33.17,33.17,Books,4,0.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html
7,Art,0,32.34,32.34,Books,2,0.0,The Art Book,https://books.toscrape.com/catalogue/the-art-book_490/index.html
7,Mystery,0,52.3,52.3,Books,5,0.0,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html
7,Fiction,0,42.78,42.78,Books,4,0.0,The Bourne Identity (Jason Bourne #1),https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html
7,Historical Fiction,0,16.62,16.62,Books,3,0.0,The Constant Princess (The Tudor Court #1),https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html
7,Add a comment,0,35.67,35.67,Books,3,0.0,The Drowning Girls,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html
7,Biography,0,39.55,39.55,Books,1,0.0,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html
7,Add a comment,0,16.24,16.24,Books,1,0.0,The Glass Castle,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html
7,Science,0,10.01,10.01,Books,4,0.0,The Origin of Species,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html
7,Default,0,49.03,49.03,Books,3,0.0,The Good Girl,https://books.toscrape.com/catalogue/the-good-girl_497/index.html
7,Default,0,36.05,36.05,Books,4,0.0,The Great Gatsby,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html
7,Christian,0,25.77,25.77,Books,1,0.0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html
7,Music,0,52.6,52.6,Books,2,0.0,"Chronicles, Vol. 1",https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html
7,Christian Fiction,0,17.97,17.97,Books,5,0.0,Counted With the Stars (Out from Egypt #1),https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html
7,Mystery,0,20.89,20.89,Books,4,0.0,Delivering the Truth (Quaker Midwife Mystery #1),https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html
7,Fantasy,0,12.16,12.16,Books,5,0.0,Every Heart a Doorway (Every Heart A Doorway #1),https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html
7,Nonfiction,0,46.64,46.64,Books,2,0.0,Finding God in the Ruins: How God Redeems Pain,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html
7,Nonfiction,0,45.13,45.13,Books,3,0.0,For the Love: Fighting for Grace in a World of Impossible Standards,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html
7,Sequential Art,0,19.57,19.57,Books,1,0.0,"Fruits Basket, Vol. 7 (Fruits Basket #7)",https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html
7,Add a comment,0,37.05,37.05,Books,5,0.0,Good in Bed (Cannie Shapiro #1),https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html
7,Food and Drink,0,28.25,28.25,Books,2,0.0,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html
7,Add a comment,0,57.43,57.43,Books,4,0.0,John Adams,https://books.toscrape.com/catalogue/john-adams_472/index.html
7,Food and Drink,0,46.01,46.01,Books,4,0.0,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html
7,Fantasy,0,39.61,39.61,Books,5,0.0,King's Folly (The Kinsman Chronicles #1),https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html
7,Poetry,0,51.17,51.17,Books,5,0.0,Leave This Song Behind: Teen Poetry at Its Best,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html
7,Default,0,13.22,13.22,Books,4,0.0,Life of Pi,https://books.toscrape.com/catalogue/life-of-pi_475/index.html
7,Christian Fiction,0,28.77,28.77,Books,2,0.0,Like Never Before (Walker Family #2),https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html
7,Fiction,0,49.67,49.67,Books,3,0.0,Memoirs of a Geisha,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html
7,Womens Fiction,0,43.58,43.58,Books,3,0.0,Meternity,https://books.toscrape.com/catalogue/meternity_478/index.html
6,Default,0,10.27,10.27,Books,2,0.0,The Fellowship of the Ring (The Lord of the Rings #1),https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html
6,Poetry,0,15.42,15.42,Books,5,0.0,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html
6,Historical,0,15.79,15.79,Books,1,0.0,The Girl You Left Behind (The Girl You Left Behind #1),https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html
6,Add a comment,0,46.85,46.85,Books,3,0.0,The God Delusion,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html
6,Add a comment,0,18.77,18.77,Books,1,0.0,The Golden Compass (His Dark Materials #1),https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html
6,Travel,0,30.54,30.54,Books,1,0.0,The Great Railway Bazaar,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html
6,Historical Fiction,0,37.34,37.34,Books,1,0.0,The Invention of Wings,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html
6,Default,0,17.8,17.8,Books,5,0.0,The Hobbit (Middle-Earth Universe),https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html
6,Add a comment,0,43.27,43.27,Books,4,0.0,The Joy of Cooking,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html
6,Default,0,31.58,31.58,Books,2,0.0,The Makings of a Fatherless Child,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html
6,Nonfiction,0,59.45,59.45,Books,4,0.0,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html
6,Mystery,0,24.8,24.8,Books,4,0.0,The Mysterious Affair at Styles (Hercule Poirot #1),https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html
6,Default,0,55.02,55.02,Books,3,0.0,The Perks of Being a Wallflower,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html
6,History,0,39.67,39.67,Books,2,0.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html
6,Default,0,57.84,57.84,Books,5,0.0,The Sound Of Love,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html
7,History,0,52.4,52.4,Books,5,0.0,A Short History of Nearly Everything,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html
7,Fantasy,0,44.81,44.81,Books,4,0.0,A Gathering of Shadows (Shades of Magic #2),https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html
7,Travel,0,44.34,44.34,Books,2,0.0,A Summer In Europe,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html
7,Philosophy,0,29.93,29.93,Books,5,0.0,"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html
7,Biography,0,48.19,48.19,Books,3,0.0,Benjamin Franklin: An American Life,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html
6,Travel,0,56.88,56.88,Books,4,0.0,A Year in Provence (Provence #1),https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html
6,Psychology,0,21.3,21.3,Books,3,0.0,An Unquiet Mind: A Memoir of Moods and Madness,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html
6,Food and Drink,0,39.61,39.61,Books,3,0.0,Better Homes and Gardens New Cook Book,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html
6,History,0,58.55,58.55,Books,4,0.0,Catherine the Great: Portrait of a Woman,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html
6,Sequential Art,0,20.96,20.96,Books,4,0.0,"Fruits Basket, Vol. 6 (Fruits Basket #6)",https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html
6,Sequential Art,0,36.39,36.39,Books,3,0.0,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html
6,Fiction,0,40.32,40.32,Books,4,0.0,Deception Point,https://books.toscrape.com/catalogue/deception-point_426/index.html
6,Add a comment,0,56.59,56.59,Books,4,0.0,Fun Home: A Family Tragicomic,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html
6,Nonfiction,0,42.14,42.14,Books,3,0.0,"Girl, Interrupted",https://books.toscrape.com/catalogue/girl-interrupted_429/index.html
6,Thriller,0,18.32,18.32,Books,2,0.0,Give It Back,https://books.toscrape.com/catalogue/give-it-back_430/index.html
6,Self Help,0,46.49,46.49,Books,5,0.0,How to Stop Worrying and Start Living,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html
6,Nonfiction,0,49.98,49.98,Books,4,0.0,In Cold Blood,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html
6,Mystery,0,38.38,38.38,Books,2,0.0,In the Woods (Dublin Murder Squad #1),https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html
6,Add a comment,0,48.51,48.51,Books,3,0.0,Mere Christianity,https://books.toscrape.com/catalogue/mere-christianity_435/index.html
6,Fiction,0,19.02,19.02,Books,1,0.0,Me Before You (Me Before You #1),https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html
6,Default,0,46.58,46.58,Books,1,0.0,Musicophilia: Tales of Music and the Brain,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html
6,Add a comment,0,19.27,19.27,Books,4,0.0,Pride and Prejudice,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html
5,Fiction,0,44.58,44.58,Books,2,0.0,The Expatriates,https://books.toscrape.com/catalogue/the-expatriates_401/index.html
5,Fantasy,0,56.0,56.0,Books,5,0.0,The False Prince (The Ascendance Trilogy #1),https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html
5,Default,0,47.22,47.22,Books,1,0.0,The Fault in Our Stars,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html
5,Fiction,0,45.56,45.56,Books,3,0.0,The Firm,https://books.toscrape.com/catalogue/the-firm_404/index.html
5,History,0,55.91,55.91,Books,4,0.0,The Hiding Place,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html
5,Science,0,13.76,13.76,Books,3,0.0,The Grand Design,https://books.toscrape.com/catalogue/the-grand-design_405/index.html
5,Fiction,0,24.73,24.73,Books,3,0.0,The Little Paris Bookshop,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html
5,History,0,42.91,42.91,Books,5,0.0,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html
5,Classics,0,28.58,28.58,Books,1,0.0,The Metamorphosis,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html
5,Food and Drink,0,11.05,11.05,Books,5,0.0,The Power Greens Cookbook: 140 Delicious Superfood Recipes,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html
5,Fantasy,0,57.74,57.74,Books,4,0.0,The Raven Boys (The Raven Cycle #1),https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html
5,Add a comment,0,30.57,30.57,Books,2,0.0,The Raven King (The Raven Cycle #4),https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html
5,Classics,0,15.08,15.08,Books,4,0.0,The Secret Garden,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html
5,Music,0,38.4,38.4,Books,1,0.0,This Is Your Brain on Music: The Science of a Human Obsession,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html
5,Young Adult,0,14.64,14.64,Books,1,0.0,Two Summers,https://books.toscrape.com/catalogue/two-summers_415/index.html
5,Default,0,53.68,53.68,Books,4,0.0,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html
5,Young Adult,0,41.73,41.73,Books,4,0.0,Where She Went (If I Stay #2),https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html
5,Nonfiction,0,48.67,48.67,Books,2,0.0,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html
5,Young Adult,0,15.52,15.52,Books,5,0.0,Kill the Boy Band,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html
5,Thriller,0,31.49,31.49,Books,4,0.0,Killing Floor (Jack Reacher #1),https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html
5,Fiction,0,59.98,59.98,Books,3,0.0,Last One Home (New Beginnings #1),https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html
5,Academic,0,13.12,13.12,Books,2,0.0,Logan Kade (Fallen Crest High #5.5),https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html
5,Young Adult,0,23.63,23.63,Books,4,0.0,Lola and the Boy Next Door (Anna and the French Kiss #2),https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html
5,Childrens,0,22.54,22.54,Books,1,0.0,Maybe Something Beautiful: How Art Transformed a Neighborhood,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html
5,Nonfiction,0,31.63,31.63,Books,4,0.0,My Mother Was Nuts,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html
5,Food and Drink,0,24.91,24.91,Books,5,0.0,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html
5,Horror,0,23.37,23.37,Books,3,0.0,Red Dragon (Hannibal Lecter #1),https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html
5,Default,0,11.48,11.48,Books,3,0.0,Remember Me?,https://books.toscrape.com/catalogue/remember-me_391/index.html
5,Science,0,16.28,16.28,Books,2,0.0,Peak: Secrets from the New Science of Expertise,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html
5,Default,0,16.23,16.23,Books,5,0.0,Shiver (The Wolves of Mercy Falls #1),https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html
5,Fiction,0,34.22,34.22,Books,5,0.0,Siddhartha,https://books.toscrape.com/catalogue/siddhartha_393/index.html
5,Nonfiction,0,25.15,25.15,Books,4,0.0,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html
5,Young Adult,0,41.81,41.81,Books,1,0.0,Tell Me Three Things,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html
5,Fantasy,0,45.51,45.51,Books,3,0.0,Tell the Wind and Fire,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html
5,Default,0,34.5,34.5,Books,1,0.0,The Dream Thieves (The Raven Cycle #2),https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html
5,Default,0,11.83,11.83,Books,2,0.0,The 5th Wave (The 5th Wave #1),https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html
5,Young Adult,0,11.33,11.33,Books,5,0.0,The Darkest Corners,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html
5,Poetry,0,38.77,38.77,Books,4,0.0,The Crossover,https://books.toscrape.com/catalogue/the-crossover_398/index.html
5,History,0,51.22,51.22,Books,2,0.0,America's War for the Greater Middle East: A Military History,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
5,Young Adult,0,10.0,10.0,Books,5,0.0,An Abundance of Katherines,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html
5,Autobiography,0,58.81,58.81,Books,5,0.0,Approval Junkie: Adventures in Caring Too Much,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html
5,Default,0,34.13,34.13,Books,5,0.0,"Blue Lily, Lily Blue (The Raven Cycle #3)",https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html
5,Philosophy,0,20.75,20.75,Books,1,0.0,Critique of Pure Reason,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html
5,Poetry,0,17.49,17.49,Books,5,0.0,Booked,https://books.toscrape.com/catalogue/booked_365/index.html
5,Nonfiction,0,32.35,32.35,Books,3,0.0,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
5,Sequential Art,0,52.41,52.41,Books,1,0.0,"Death Note, Vol. 5: Whiteout (Death Note #5)",https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html
5,Fiction,0,58.0,58.0,Books,5,0.0,Digital Fortress,https://books.toscrape.com/catalogue/digital-fortress_369/index.html
5,Horror,0,35.63,35.63,Books,5,0.0,Dracula the Un-Dead,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
5,Default,0,38.7,38.7,Books,2,0.0,Drama,https://books.toscrape.com/catalogue/drama_371/index.html
5,Add a comment,0,42.27,42.27,Books,1,0.0,Evicted: Poverty and Profit in the American City,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html
5,Sequential Art,0,16.33,16.33,Books,1,0.0,"Fruits Basket, Vol. 5 (Fruits Basket #5)",https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html
5,Add a comment,0,22.37,22.37,Books,1,0.0,Find Her (Detective D.D. Warren #8),https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html
5,Default,0,16.96,16.96,Books,1,0.0,Fool Me Once,https://books.toscrape.com/catalogue/fool-me-once_374/index.html
5,Default,0,23.32,23.32,Books,1,0.0,Harry Potter and the Deathly Hallows (Harry Potter #7),https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html
5,Science Fiction,0,32.42,32.42,Books,1,0.0,Foundation (Foundation (Publication Order) #1),https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html
4,Womens Fiction,0,13.73,13.73,Books,5,0.0,Some Women,https://books.toscrape.com/catalogue/some-women_341/index.html
4,Fantasy,0,46.08,46.08,Books,5,0.0,The Beast (Black Dagger Brotherhood #14),https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html
4,Thriller,0,59.71,59.71,Books,3,0.0,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html
4,Nonfiction,0,28.23,28.23,Books,2,0.0,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
4,Fantasy,0,52.11,52.11,Books,2,0.0,The Demonists (Demonist #1),https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
4,Sequential Art,0,27.88,27.88,Books,2,0.0,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html
4,Nonfiction,0,16.81,16.81,Books,4,0.0,The Gunning of America: Business and the Making of American Gun Culture,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
4,Classics,0,14.82,14.82,Books,2,0.0,The Hound of the Baskervilles (Sherlock Holmes #5),https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
4,Nonfiction,0,38.71,38.71,Books,3,0.0,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
4,Default,0,29.85,29.85,Books,5,0.0,The Hunger Games (The Hunger Games #1),https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
4,Historical Fiction,0,28.32,28.32,Books,5,0.0,The Passion of Dolssa,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html
